1; يختي بما انك اي تي فهميهم يكتبوا كويس مشان نعرف نبرمج كلامهم هه 
1; والله مشتقالك كتير ونفسي اشوفك ونبررم كتيير 
1; فعلا كلام صحيح تسلمي 
1;
1; ياشيخه ياريت الكل بيفهم متلك 
1; ومش كل اشي بنحكى فيه كلامك مزبوط 
1; هاي حريه شخصيه وكل انسان حر بتصرفاته
1; هاي اسمها حريه شخصيه وكل واحد حر بحالو  
1; وحاب اعوضها وافتح معها صفحه جديده 
1; اول شي انت ماوضحت بشو ظلمتها لكن عموما الاعتراف بالحق فضيلا 
1; بدك تفتح صفحه جديده مع الله بنيه التوفيق تقيم الصلاه بأوقاتها وتعاهد زوجتك بانك تعوضها الظلم اللي شافته منك
1; يعني هي شارياك وبدها اياك وهدا شيئ راح يساعدك على تقويه علاقتك فيها من جديد موفق 
1; انا لما اجي احكي معك يعني الاشتياق واصل عندي ل سابع سما 
1; وانتي عندي تسوي الدنيا كلها 
1; صدقيني انو بخاف الله فيكي ولا مره فكرت فيكي اشي عاطل 
1; انا بحبك حب حلال ما بعرف ليش بحبك لهيك درجه
1; بالمختصر المفيد صراحه انا بعدني بدي ياكي وبحبك ومسامحك على كل اشي ضايقني منك
1; اذا بدك نفتح صفحه جديده ونكمل حياتنا على نيه انو نستمر عالطول مع بعض حتى يصير وقت المناسب واجي اخطبك بشكل رسمي ما عندي مشكله
1; ما في انسان معصوم من الغلط واذا ما بدك ياني انتي حره بحياتك عادي
1;  واذا انتي حابي تكوني معي لا تخجلي من حدا 
1; الحب ولا عيب ولا حرام بالعكس احنا نعمل اشي يرضي رب العالمين 
1; بدي تطمنوني لانه شايفين وضع البلد كيف 
1; الله يهدي سرك ويحفظ لنا احبابنا من فتن الدنيا 
1; بالعكس برتاح كتير الواحد من الألم 
1; ثانيا اذا الدكتور شاطر بتنجح العمليه 
1; امي عملتها قبل عشر سنوات وهيها الحمدلله تمام عند
1; والله الحمدالله رب العالمين ربنا يشفيها الجميع ويتهم شفائه عليا 
1; غزه اكتر مكان امان
1; احسنتي حبيبتي كلامك جواهر وحكم 
1; خليك قنوع في ناس ما معاها اشي وراضيه من زمان 
1; والحمد لله ع كل حال 
1; عالاقل ما عندك حدا يعتقل الملتحين بالشوارع 
1; عالاقل ما في حدا بعذب ابناء شعبهم وذنبهم الوحيد انهم قاوموا الإحتلال 
1; ربنا يصلح الحال للاحسن 
1; حماس ما حررت القدس صح انا معك بس حماس ما سلمت سلاح المقاومه
1; بس رجال حماس الي واجهت العدو لما اقتحم غزه وشن حرب عليها 
1; مش لأنها مش قادره لا بالعكس بس عشان مصلحه الشعب الغلبان الي محتار يتلاقها من وين ولا من وين 
1; اذا تشغلني معك بتكسب اجر 
1; هه اقسم بالله انك سادقه وجيباها من الاخر 
1; حلوه بردو جبتيها من الاخر للحرامي 
1; هه من الاخر يعني جبتيها والله انك لزيزه 
1; ربي يكفينا الشر يا رب احنا وجميع المسلمين 
1; لعل وعسى قلبه يرق ويحن عليا 
1; يقطع شرك ملزك 
1; ربنا بالعون يختى  
1; الله يلطف فينا يارب يبعد عنا ولاد الحرام 
1; يعني دراستي لماجستير الصحافه ما ضاعت هباء منثورا 
1; هه تفكير منطقي بهيك وضع 
1; الله يلطف بينا جميعا و يبعد عنا اولاد الحرام 
1; هه زكرتني فيكي ضحكت 
1; هه ومدلاعه عزيزي الحرامي 
1; هه والله صادقه اصلا كلنا يدوب مكفين بيوتنا والحمد لله والستر من الله 
1; هه ربنا يفرجها على الجميع 
1; هه يقطع شررك ضحكتينا 
1; بعرف اعمل الخوفه ههع 
1; هه الله يبعد عنك اولاد الحرام ويخليلك اولادك وابوهم يارب 
1; كتير حلوه عن تجربه وهي تاني مره استخدمه لما قطعته رجعت حساسيه الاسنان تاني وجعهم رهييب 
1; ومش غالي كتير عادي سعره مناسب ما بعرف كم بالظبط بس مش اكتر من عشرة شيكل
1; حبيبتي يادعاء كل ماباخد منو بدعيلك جبتو من يومين 
1; ان شاءالله حبيبتي الله يجزيكي الخير 
1; اه كتير شكروا فيه 
1; صحيح كلامك وانا السنه الى فاتت جبت منه وفعلا طول الصيف ما شفت ولا صرصور اختفو الحمد لله 
1; انا زيك عانيت من المشكله سنين واستعملت هاد الدوا اختفى 
1; وانا ايضا استعملتو ممتاز 
1; فعلا والله ناويه انزل تاني اجيب منه كمان 
1; عن جد اختراع هالدوا جربتو كل صرصور بيمر عنو بيصير خشبه ههخهه 
1; احنا شركتنا بتبيع دوا للصراصير فعال اسرائيلي مضمون 
1; هادا المبيد بيقتل جميع الصراصير مجرد ماترشيه حتلاقيهم كلهم ماتو ومش حيرجعو تاني 
1; هدا الدوا احسن دوا رشي منو في كل مكان بعيد عن الاطفال ان شاء الله ماحتشوفي ولا صرصور 
1; فخامتي تتكلم والباقي يتعلم 
1; انا جربته الحمد لله ارتحت من الصراصير والنمل الحمد لله ما في اشي هلقيت 
1; فعلا وانا جربته كان في شوي صراصير صغيره بلمطبخ ومن يومها ما شفت اثرهم
1; وبلاها العلاقات المزيفه الي متمسكه فيها لهلىء لا ضرر ولا ضرار 
1; خبيه بمكان بعيد عن ايدها وماتحكي لحدا وينه حتى لجوزك 
1; وماراح يضيعلك شيء ان شاء الله 
1;
1; عايشه مع ماما وبابا انا راضياهم بكل شى ما بعمل شى يغضبهم 
1; حبيبتى مجرد سؤالك وخوفك بدل على انك باره وطيبه 
1; حبيبتي الله يكون معك والي عم بيصير لازم يفرحك اكتر ميزعلك
1; برغم يلي عم تشوفيه من اهلك عم تكتمي بقلبك وما عم تخبريهم او تواجهيهم بشي دليل حسن اخلاقك ودينك وانك على درجه عاليه من البر 
1; تانيا احمدي ربنا انو جعل ابتلائك في الدنيا من اعز الناس واقربهم وطبعا هاد والله اعلم لزياده اجرك عند رب العالمين
1; واستمري ببر والديكي وخليهم يدعو اد مبدهم 
1;  تالت شي اتمنا انك تتوجهي لصلاه الحاجه في الثلث الاخير من الليل ان استطعتي او بالنهار عادي اطلبي من ربنا يهديهم
1; وربي يعوضك بصبرك خير يا رب 
1; الله يعوض عليكي عوض الصابرين يارب ويقدملك الي فيه الخير
1; ماتزعلي والله الاهل هما اكتر الناس بتعزبو لما يصير فينا اشي وبدهم تكوني اسعد الناس
1; الله يحننهم عليكي يا رب 
1; الله يحنن قلوبهم وقلوب الناس عليكي يارب 
1; الله يبعتلك نصيبك مره تانيه 
1; اعملي اللي عليكي لوجه الله 
1; قربي من ربنا وادعي يفرجها عليكي ويحنن قلوب الكل ويهديكي ويصلح حالك 
1; الله يحنن عليكي حبيبتي 
1; يمكن بيعملوا هيك له مصلحتك 
1; مش مهم شو بحكو ربنا شايف وعارف كل شي والمهم انتي ترضيهم وتركيها لربنا 
1; الله يحنن عليكي و يرفع عنك 
1; عليك بالاستغفار وقيام الليل والدعاء بالثلث الأخير ودائما ادعي اللهم اجرني في مصيبتي وأخلف لي خيرا منها 
1; الله يرزقك بالزوج الصالح وتتريحي من التوتر الي انتي عيشاه 
1; ربنا يصبرك ويعوضك خير 
1; الله يحنن قلبهم عليك اقعدي معهم وحننيهم عليك واحكيلهم عن العذاب اللي شفتيه من جوزك لهيك وصلت فيك الامور للطلاق 0 اقنعيهم ان بكفي اللي فيك مايزيدوكي والله يعوضك عوض خير 
1; عن تجربه اذا عملتي الوصفه ادعيلي بالخير 
1; شكرا كتير الك عزيزتي 
1; انشالله بتشوفي نتيجه ممتازه جربيها 
1; انا ساكنه بشقه بعيده عن دار حماي بس سلفي هذا بدو يسكن في غرفه بالعائله 
1; انا حابه اكون صحبه انا وسلفتي واعتبرها اختي ونكون صحبه وزي الخوات
1; وما بدي اغار منها ولا تغار مني هاي اول سلفه الي
1; وانا مرت الكبير وحابه اضل علاقتي مع دار حماي وسلافي وبنات حماي حلوه شو بتنصحوني 
1; بس بدون ما تجرحو 
1; خليكى بحالك ومتصاحبيش حد احسن 
1; وانتي بعيده احلى صحبه ياعيني ابعد تحلا وربنا يوفقكم على طول 
1; ما فهمت طبيعتك وطبيعه سلفتك بتحكم العلاقه بينكم 
1; كوني رسميه وسطحيه بعلاقتك مع الجميع اسلم شئ بتكسبي الكل 
1; خليكي طبيعيه بدون تكلف 
1; خلي بينتكم حدود افضل ربنا يوفقكم 
1; خليكى حريصه احسن لك 
1; خلي العلاقه سطحيه مش اكتر 
1; كل واحد بيعمل باصله اعملي المنيح ويخلف عليكي 
1; مشكلتك سهل حلها ضلك سطحيه وابعدي عن القول والفتنه هيك بضلو حبايب 
1; اتعاملي ع طبيعتك وبلا مجاملات و عامليها زي ما بتحب حسب شخصيتها 
1; الوحده سلفتها هي اختها التانيه وانك مرت الكبير او الصغير هاي ما بتفريء بتكوني كبيره بأخلائك ومساعدتك وتعاونك مع الجميع 
1; بالنسبه لسلفتك عادي خليكي حبايب وانتي حتقرري انها هل حتستمر معك بالصداقه او تكوني رسميه
1; ربنا يكتبلكم التوفيق 
1; تعاملي باخلاقك وخلص كونو متل الخوات والأمر عادي وبسيط جدا
1; كل انسانه عندها مميزات ما حدا احسن من حدا 
1; باختصار عامليها مثل مابتعاملي اختك وتعاونوا على الطاعه والخير دائما مافي شيطان بيدخل بينكم اذا كنتوا تعينوا بعض عالخير 
1; اعملي باصلك ولا تردي عهيك تعليقات سخيفه جددا 
1; وصفي نيتك وان شاء الله بتكون اختك التانيه 
1; افهمي شخصيتها بالاول بعدين على اساسها بكون التعامل 
1; الرسميات اريح سلام ياجاري انت بحالك وأنا بحالي 
1; كوني ع طبيعتك وسيبي الباقي عالتساهيل  
1; يعني خليكي منيحه وما تدخلي باللي ما الك فيه 
1; خلي حدودك واضحه مع سلفك اللي خطب حتى ما تتدايق خطيبته وقلبها يكش منك 
1; اهتمي بنوعيه لبسك وبطريقه حكيك ومزحك 
1; تعاملي بنيتك الطيبه وبس 
1; يا رب تكون بنت حلال وتحبو بعض وما تكون منافقه وحسوده 
1; سكنيها عندك بشقتك بضلن حبايب على طول 
1; خلي علاقتك سطحيه لا تحكيلهم كلام عن حدا ولا تحكي لحدا عنهم اي شي شواء منيح او عاطل 
1; الزيارات تكون معتدله لا كتيره ولا قليله 
1; اوعك تقارني بينك و بينها شو عندها و شو عملت و شو جابت 
1; بدك اياها اتحبك و ما تكرهك لما اتروحى عند حماتك اشتغلى معها فى المطبخ
1; ايدك على ايدها و ما اتحسيها انك احسن منها و تقعدى و هى اتخدم عليكى لما تيجى ضيفه عند حماتك 
1; الكلام الكتير بلاش منه حماتك قالت حماتك بتقول عليكى خليكى فى السليم خدى ما تعطى فى الكلام 
1; لما تيجى عند حماتك جيبى معاكى اى حاجه باكيت بسكويت باكيت تفاح اى اشى 
1; كوني انتي وهي زي الاخوات 
1; بحكيلك خليكي على طبيعتك وبس لا تتصنعي نقطه انتهى 
1; خلي نيتك سليمه دائما لانو ربنا بيعطي الشخص عقد نيته
1; عامليها زي كانها اختك الصغيره اسالي عنها لو عملتي اشي حلو واخدتي لحماتك خديلها صحن خاص فيها 
1; لو مرضت روحي زوريها 
1; انتي عسل ولزيزه ويابخت اللي تكون سلفتك 
1; مدامك نويتي تدخلي برجلك اليمين وعندك رحابه صدر ربنا ما يخيبلك ظنك بسلفتك الجديده  
1; اتعاملي بلطف وحسن نيه دايما 
1; وربنا مايديم بينكم الا كل محبه وخير 
1; خليكي ع طبيعتك ما تكتري حكي معها ازا صدر موقف باسلوب حلو ردي عليها او طنشيها وعادي 
1; المعامله الطيبه والكلمه الحلوه والاحترام والمحبه بتكونى علاقه طيبه معها 
1; ابعدي عن جوزها وماتمزحي معه زي اول بتضلو حبايب
1; وتعاملو معامله رسميه انتي وهي احسن واريح لراسك وراسها
1; احيانا الانسان بيعطي اجمل ماعنده
1; عسل اصلا انتي بتنحبي ورح تحبك سلفتك لانك طيوبه 
1; طول ما انتي بتتعاملي معها منيح وعلاقتك بالكل منيحه ماتخافي انه يصير مشاكل 
1; نيال سلفتك فيكي عامليها معامله حلوه كأنها اختك 
1; طول ما انتي ناويه الخير ربنا حيعطيكي خليها قاعده بحياتك 
1; حبيبتي الله يرزقكم بنات ناس طيبين وتكونو سلفات وصاحبات ان شاء الله ما اطيبك 
1;  بالعكس خليكي ع طبيعتك مثل ما انتي
1; هاي انا جوزي بمزح مع سلفتي ويضحكو وانا بمزح مع جوزها عادي عقلنا كبير وبنعرف نفرق بين المزح والغلط
1; واحنا بنفضفض مع بعض ولي في قلبنا عطرف لسانا وبعطيها عيوني اذا بدها 
1; فخلي علاقتك بينها مبنيه ع الاحترام 
1; يعني علاقتك بدار عمك حلوه حافظي عليها
1; علاقتك بسلفتك الجايه خليها رسميه نوعا ما ومبنيه ع الاحترام 
1; بما انها راح تسكن مع دار عمك لما تروحي عندهم شفتيها بتشتغل ساعديها اطبخوا سوا عزلوا دار عمك سوا وخصوصا بالشغل 
1; هي كتير منيحه وبنت حلال وهي انا وهيا صحبه عالاخر وعلاقتنا ممتازه كتير الحمدلله 
1; ان كنتي انتي منيحه ومحترمه معهم غصب عنهم بدهم يحترموكي 
1; بس انا زيارتي خفيفه عليها يعني انا ما بحب اتقل دمي على حد 
1; الله يبعد عنا شرهم والله الحمدلله انا كتير سلافي مناح ومحتررمين جدا وحفظه كتاب الله 
1; وسلفتي كتير محترمه وبنت ناس محترمين 
1; حبيبتي الله يديم المحبه بينكم يارب 
1; صاحبي جوزك واولادك وبيتك افضل الك 
1; هي انا وسلفتي زي الخوات واكثر علاقتنا قويه فوق ما تتخيلي 
1; شركتنا بتبيع دوا اسرائيلي مجرد ماترشيه بتموت كل الصراصير ومابترجع مضمون 
1; انا ببيع دوا مفعولو اكيد بترشي ولا بتشوفي صراصير ولا فيران ولا شي 
1; من تبعين الزراعه في دوا بنكسر بيجنن ومفعوله قوي انا كنت ببيت ارضي متلك وجبتهم ومن مره ما ضل اشي عندي 
1; دورسان اسمه ممتاز عمال لوصفته للمنشور ايلي قبله 
1; اول شي لفلفنا ع دكاتره القلب وعملنا كل الفحوصات اللي بتخطر عالبال والنتائج كلها سليمه 
1; بس الحمد لله بعد الولاده راحت وطبعا مع تغيير الجو والخروج من البيت وتعزيز ثقتي بنفسي تغلبت عليها 
1; ربنا يعين كل انسان مريض 
1; راحه البال قبل كل حاجه وبعدها حتسمنى 
1; طنشى اى اشى فيه زعل ارمى ورا ظهرك دنيا رايحه 
1; واهتمى بنفسك واضحكى وانبسطى وابسطى بيتك  
1; لو جربتي تستغفري كتير هتلاحظي التغيير والنفسيه كيف هتتغير وتسير عسل 
1; الحل اتقربي من ربنا وخلي عندك ورد يومي 
1; اطلعى غير جو ما تقعدى لوحدك حاولى تصلي لانه عن طريق الصلاه بتفقدى الطاقه السلبيه 
1; الصلاه بتريح وحاولى تطيلى بالسجود واكثري من الدعاء صدقينى حتكونى احسن 
1; راحه البال والنفسيه المرتاحه هي اللى حتخليكي ترجعى متل الاول طنشي ولا تحطى بقلبك 
1; حاولى تتعودى على الوضع اللى عايشاه وما ياثر عليكي بجد يعني كتير ميزانك خاس 
1; يمكن حدا حاسدك افتحي الرقيه الشرعيه او تقريها بتتحسني 
1; ابعدي عن التفكير وطنشي 
1; وبدي انتبه لمستقبلي ودراستي كمان 
1; انت وقت الدراسه متلا اطفي الجوال ع الخالص 
1; واقنعي نفسك انه ورايه دراستي ومستقبلي هما يلي هينفعوني 
1; ممكن ايام دراستك تتفقي مع صحبيتك تدرسوا مع بعض وتتوصلي معها وهيك بتتشجعي تدرسي متلها 
1;  طبعا لازم جوالك تطفيه خالص ويوم بالاسبوع تفتحيه وتقعدي عليه بس عاد تكوني مخلصه اللي عليكي 
1; ولسوف يعطيك ربك فترضى 
1; راح تنتبهي لوقتك ودراستك وعبادتك 
1; وحيصير عندك وقت تطلعي وتتفسحي وتعزلي وتعملي كل حاجه 
1; اتزوجي وخلفي عليا الضمان ما راح تشمي ريحتو للجوال اسأل مجرب 
1; حطى ببالك انك تسثمري وقتك بالمفيد
1; ادعولي ربنا يفرجها علينا ويغير حالنا للاحسن 
1; الله يفرجها عليكم يارب 
1; لاحول ولا قوه الا بالله ربنا يفرجها عليك ويرزقكم ويعطييكم 
1; الله يفرجها عليكي حبيبتي 
1; إن شالله بعدها بترتاحي نهائي من المشكله نهائيا 
1; ربنا يفرجها عليكي حبيبتي ويصلح الحال لاحسن حال ان شاء الله ان الله مع الصابرين 
1; الله يفرجها عليكي ويعدلك الاحوال 
1; بالله عليكي تستغفري دايما بنيه الله يوسعها عليكو ويرزقكم ببيت وحال احسن 
1; الله يوسع عليكى ويصلح حالك الحل انك تمسحى البيت بالكاز وانشاء الله تروح البراغيث 
1; الله يوسعها عليكم ويرزقكم 
1; الله يفرجها عليكي يارب 
1; بنت حماتى مشاء الله علم وادب واخلاق طويله ومتدينه ومد اومه على الصلاه والاذكار وقراءه القران 
1; صغيره عمرها بالعشرينات الناس لما تشوفها بتخطوبها
1; لو الها نصيب باشي رح تاخده 
1; تشوف علمها وحياتها احسن الها من ميه جوز 
1; الدنيا هادي بدها الصبر 
1; مش كل الناس بكشو بالعكس خلي عندها امل 
1; تعطيش لكلام الناس اهميه 
1; انا بقلها اذا في مجال تشتغل وتبني حياه خاصه فيها وتنمي من ذاتها راح تحس طعم الحياه
1; وفي ما اتزوجو او ترملوا او انفصلوا وعاشوا حياتهم وانتجوا واعطو 
1; الحياه مش رجل وبالأخر الله يبعتلك الي يريح بالك 
1; انا بنت وبحس بشعور البنات ربي يسعد الجميع 
1; الله يبعتلها نصيبها الي تتباهى فيه قدام الناس كلها يارب 
1; بس الغريب انو اشوف كنه بتشكر في بنت حماتها وقلبها عليها حبيبتي شكلك طيوبه الله يديم المحبه بينكم 
1; الي جاره مطلفه من خمس سنوات اجو ناس يخطبوا اختها عجبتهم هي وابنهم عزابي وتزوجته تستغفر وتدعي وربنا يرزقها  
1; تيجي اتصف جنبي بعطيها معنويات عاليه 
1; رجاء اللى بتعرف بنت طول ببياض وحلوه بجدد تدلنى 
1; وربنا يسعد كل البنات ويكرمهم 
1; الصح كل واحد اله حاجته متلا خلص كاسته خلص مايستولى عغيره
1; مش انا ماما حبيبتكم مره عمره بيتعودوا رب يحفظهم الحلوين 
1; كل واحد اله حاجته خلصت حاجته خلص فش ياخد تاعت غيره 
1; برافو عليكي منك نستفيد 
1; بحبوكي لانك امهم وكريمه وانتي لو عيونك حتعطيهم هيك قلب الام
1; بس افضل الهم لما يكبروا ويطلعوا للعالم الخارجي 
1; بتعودو ماياخدو الشي منك 
1; اخخ يا ريت ياكلو انا بتحايل عليهم بيرضوش مش تعون اكل 
1; وحياتك اعملي متلي امسكي الشغله واعملي حالك بتاكليها بتحلى بعينهم 
1; بجد لنضافه والست النشيطه نعمه من ربنا 
1; هه لا فيه سدقي 
1; اهم شي النظافه طبعا 
1; والله ياحبيبتى الحمد لله نظاف ومرتقين وما بنحكى على حد معين بشكل عام وبعدين النظافه من الايمان 
1; ولا شك انه النظافه حلوه والترتيب حلو وكل واحد حر بييته
1; مابيكونوا عارفين مستوى النظافه اللي لازم يكونوا عليه
1; ما اعتقد ابدا ان مستوى النظافه واحد عند الكل وما اعتقد ان في وحده بتكون شايفه انها مش نظيفه 
1; لا شك انه النظافه حلوه ومريحه للنفس وحتى لو كانت الست عايشى فى بيت مش حلو وبيئه مش حلوه وبتنظف وبترتب المكان اللى هيا فيه
1; ومن الاخر كل واحد حر ببيته وطريقه معيشته 
1; يعني اه ممكن بيتي يتكركب بس نص ساعه وبرجع يلمع 
1; والاولاد لازم يتعملو ينضفو ويرتبو اول باول مش عشان اولادي اعفن 
1; ماشاءالله كل ستات الجروب مثاليات ونضاف 
1; طالما جوزها او اهل بيتها مرتاحين فخلص هي مرتاحه 
1; الموضوع مش عرب وأجانب حلو نتناقش وننصح ونتعلم من بعض بنفيد وبنستفيد
1; بس شو اقولك راحه نفسيه وطاقه ايجابيه تحفه 
1; بتعجببينى كتير ايوه هيك الستات ولا البلاش بس حلوه لحسه اقوم انفض هلقيت هعههعهه 
1; يسعدك فشيتي قلبي والله يما يما ماحلاها النضافه 
1; ياريت احنا هيك في الحقيقه كان ما في مشاكل بين الاخوه والجيران والاصحاب 
1; بالزبط النظافه شيء داخل البني ادم بنولد جواته بالفطره المفروض 
1; ماما طول عمرها موظفه واسمعي شو الناس بتحكي ع بيتها وع اولادها وبعرف كتير ناس هيك 
1; فشيتي ئلبي ياشيخه حسيت الناس عنا بغزه ملائكه والله  
1; يا حبيبتي انتي نظيفه ببيتك سيبك من الوسخه ما تفكري فيها
0;  اه فكرت قصدك العكس تكون طيبه وتحبها ومن هالكلام 
0;  حكيتلها ما بقدر انزل فزعلت و راحت  
0;  صح شفت هيك عينه وسخه ومقرفه 
0;  فشل حكومه في نشر الدين والأخلاق والأمن والأمان بين ابناء الشعب 
0;  في كم شغله هيك معلقين بزوري وبعرفش اضلني ساكته
0;  وانا روحت من المشفى على بيتي وانا بعيط 
0; اتھمتني اني وانا وابنتي عملنا سحر 
0; اجت تحكيلك مشان تخرب بينكم 
0; احذرى تقربيها من نفسك ومن بيتك قبل ما تتأكدى منها ومن طبيعتها
0; احلا بلوك لعيونك عشان انا ما قصدتك 
0; احنا الي كانت المحبه والعشره والروابط الحلوه بتجمعنا هلا صرنا بنخاف من اقرب الناس اخ يا زمن 
0; احنا مش هبل ولا مغيبين عشان نحط لوم ع طرف ونسيب الطرف التاني 
0; احيانا بتكون ضغوطات احلام انا بحلم كتيير وكوابيس بس اصحى بحمد الله الف مره انها مجرد احلام 
0; اخر الزمان يكثر الهرج و المرج 
0; اذا انت احلى منها و وضعك المادي افضل وزي ما بتقولي انت بشقه بره وهي بغرفه بالعيله غالبا مش حتتفقوا
0; اذا لا سمح الله ضليتي على هالحال راح تخربي بيتين مو بيت واحد واهلك راح يزعلوا منك لانك من البدايه غلطتي لانك ماوقفتي ضد هالزواج 
0; اذا لاقتك قاعده وانتي بتشتغلي راح تضرب بوز يمتد الي سنغافوره 
0; اذا مش مهم خلص انسي 
0; اسمعى انا جربت كل الطرق اللى الصبايا حكوا عنها بس للاسف ما جابت نتيجه 
0; اسناني ولله الحمد خربانه 
0; اصحك تبيعيه كلھم بعملو قصص فاضيه 
0; اصلا الحامل طول التسع شهور حساسه كتير ومعظم وقتها مكتئبه 
0; افضل شي عشان ترتاحي للعمر كله خلي علاقتك بسلفتك علاقه سطحيه
0; افهم من كلامك انك واحده مرموقه في البلد واحنا حثاله ما بنفهم شي
0; اقرفتونا بأسألتكو الغبيه والي مالها معنى 
0; اقسم بالله انو الصبح لما طلع جوزى كنت نعسانه كتير واللهى خفت انام ضليت قاعده على الكنب جمب الباب 
0; اقسم بالله ما كنت مقصره معها بشي وفعلا بستنى الزمن يدور وينحرق قلبها متل ما حرقت قلبي 
1; الله يحنن قلبهم عليك اقعدي معهم وحننيهم عليك واحكيلهم عن العذاب اللي شفتيه من جوزك لهيك وصلت فيك الامور للطلاق 
0; اقنعيهم ان بكفي اللي فيك مايزيدوكي والله يعوضك عوض خير 
0; اقيمي عليه الحد نسوان ما بينمزح معها  
0; اكيد الأطفال مسؤوليه يعني حرام تجيبي ورا بعض
0; اكيد بتكزب عليكي ونتي سدقتي وخربتي بيتك 
0; اكيد وضعه المادي صعب نوعا ما وطلعت هالكلمه دج بدون ما يحاسب 
0; الاسى ما بنتسى ولو حامله عليكى راح ضل العمر تدعى عليكي وتتحسبن 
0; الاصل ما تم الزواج لاختك منو 
0; الاغاني كلها حرام مافي اسلاميه او ماجنه هو الحرام الادوات الموسيقيه المستخدمه 
0; الاغلبيه هيك ع فكره مابعرف ليش هالطبع متل ماحكيتي استكساب 
0; الاهانه بتجر اهانه و طالما فش احترام روحي عند اهلك احسن الك و اريحلك 
0; البعد عن الدين وقله الايمان 
0; البعد عن الدين ومخططات مدروسه لتركيع غزه 
0; البعد عن الله وعدم مخافه الله 
0; البين يطسك ي بعيده 
0; الحرامي حبيبتي ما فيه منه خوف الخوف من جوزك 
0; الحق عليكي انك سكتى من اول قطعه اتسرقت منك المفروض الكل عرف قومتى الدنيا
0; الحق عليكي لانك اسمعتي منها ممكن عملت هيك لحتي اتخرب عليكي 
0; الحق عليكي من اول
0; الحمامات ريحتها طالعه والجلي مكوم ع الأرض والسجاد مطبع 
0; الحمدلله احلمت انه انا مريضه بمرض السرطان
0; الروح غاليه هه والله الخوف بيقطع الرجلين ربي يحميكم 
0; السبب الوحيد قله دين وقله خوف وقله حيا وانعدام المراقبه مش قصه حبوب ومخدرات 
0; الشخص الوحيد الي انظلم بهالقصه اختك يامحترمه 
0; الشي التاني اني اول ما مسكتها امامه اتفاجأ واتوتر 
0; الغيره حتعمل شغلها اختصري وعامليها رسميات وهو الافضل بكل الأحوال 
0; الفكره انو هي ماعرفت خيره من شرو هدول شهور بس لسا ماشافت شي تتروي وهو يتداين ويسد 
0; الكل زيك صار خايف والله 
0; الله يجعلوا ما يعجبها 
0; الله يسامحهم الناس ويسامح المجتمع الي زي هيك 
0; الله يعينا على وقفته وتعبه 
0; الله يعينك بس صحيح انه نذل كيف يتزوج اختك
0; الله يعينك بيضلوا اهلك حاولي تقعدي معهم وتحنني قلبهم عليكي 
0; الله يعينك ع هيك بشر بيسمو البدن سم
0; الله يعينك والله صعبه عليكي بس خليكي قويه وماتضعفي 
0; الله يعينك ويهديهم ليش الوحده لما تطلق في اهل بيعتبروها عيبه وعار 
0; الله يلعن اللي اخترع هيك شغلات والله مابدنا نتواصل مع العالم الخارجي
0; اللي لسانه طويل بيضال طويل 
0; اللي مش عاجبها تطلع برا وما تتفلسف والله جد بقهروا 
0; المشكله اختك ومشكلتك مع زوجك لو عرف 
0; المشكله مش مشكله نضافه المشكله في انه شو حشركم فيها كنست ولا شطفت نضفت ولا تكتكت 
0; المصيبه يا اختي اكبر من الفلسفه والمسخره الوضع ماساوي مصيبه جيل بحالو 
0; المفروض من الاول الزواج ما يتم
0; الموضوع عنجد تافه 
0; الناس ما عندهاش غير الحكي والنق 
0; الوضع السيء و قله الدين 
0; الوضع صعب جدا والله انا نضيفه على اولادي وصابره صبر ماحدا بعلم فيه الا رب العالمين 
0; الي بتصدرو ع غزه من الحبوب والاترمان وفي انواع حبوب بتآذي للقتل والسرقه
0; الي بتكون مش نظيفه م بتعترف يهيك بالعكس بتشوف حالها انظف الناس
0; الي قريبه نفس حالتك وتعبت ولفت دكاتره لما العلاج بطل ينفعها
0; اما تصاحبيها وأبصر شو لأ حتى لا تحدث مشاكل في المستقبل 
0; ان نزلنا عن قصص القتل ولا السرقه بالبلد بيجو يقولو فضحتونا بين البلدان وبياخدو عنا فكره سيئه عاساس مافي جرايم الا عنا ماشاء الله 
0; ان نزلو بدهم محل اواعي ولا مكياج ولا ابني عمل ولا سوا بيصيرو قصص تافهه مش لازم تنسأل 
0; انا اللي بستفزني عنجد وساخه بعض الستات ف الحمامات العامه زي حمام المستشفى مثلا 
0; انا بعرف غلط كبير انك تفطمي ابنك وترجعي تاني بيقلك بتتعبي انتي كتير
0; انا حامل وصار عندي شبه اكتئاب دائم ودايما حاسه حالي مخنوقه 
0; انا شايفه انه في غلط منك يعني كل يلي بيطلعو من غزه صعب يرجعو مفهوم هالاشي كان اختصرتي ورحتيله 
0; انا شو دخلنى اذا كان هيك ربنا كتبلي بحسبونى انا مش عارفه اعيش 
0; انا ضد المبدأ كله الا للضروره القصوى يعني يكون فش حل اخر  
0; انا فاكراها هاى لاكله صعبه وبدها وقت ومجهود كتير واعتقد بتنعمل بمناسبات خاصه 
0; انا فتاه كنت متزوجه لكن هلاء مفصوله عند اهلى
0; انا كرهتهم من طريقه كلامهم معى بس ما ببين ايلهم علشان ما بدى اياهم يغضبوا عليا
0; انا لثتي ملتهبه وبعاني من ريحه الفم سالت الدكتور وقاللي ماهوا التهاب اللثه بعمل هيك 
